patent_id,title,application_date,applicant_country,inventor_names,assignee_organization
CN456789D,Battery-efficient drone propulsion,2019-07-21,China,Bob Johnson; Carla Brown,DroneTech Inc
CN456789D,Autonomous drone with obstacle avoidance,2022-11-12,USA,Dieter Schmidt; Emma Lange,SkyNav Corp
US234567B,Quadcopter navigation algorithm,2021-06-30,Germany,Alice Smith; Bob Johnson,Beijing Aero
US123456A,Drone delivery system,2018-05-10,USA,Bob Johnson; Carla Brown,Beijing Aero
US123456A,Quadcopter navigation algorithm,2022-11-12,USA,Bob Johnson; Carla Brown,Nippon Robotics
JP567890E,Autonomous drone with obstacle avoidance,2018-05-10,Japan,Dieter Schmidt; Emma Lange,SkyNav Corp
CN456789D,Quadcopter navigation algorithm,2018-05-10,Germany,Fang Li; Wei Zhang,EuroDrones GmbH
US123456A,Quadcopter navigation algorithm,2020-03-15,Japan,Dieter Schmidt; Emma Lange,DroneTech Inc
US123456A,Drone delivery system,2018-05-10,USA,Dieter Schmidt; Emma Lange,Nippon Robotics
EP345678C,Drone delivery system,2022-11-12,Japan,Dieter Schmidt; Emma Lange,Nippon Robotics
US234567B,Quadcopter navigation algorithm,2020-03-15,China,Alice Smith; Bob Johnson,DroneTech Inc
CN456789D,Quadcopter navigation algorithm,2022-11-12,China,Alice Smith; Bob Johnson,EuroDrones GmbH
US123456A,High-speed drone communication protocol,2021-06-30,Japan,Hiro Tanaka; Kenji Sato,SkyNav Corp
US123456A,High-speed drone communication protocol,2021-06-30,China,Alice Smith; Bob Johnson,Nippon Robotics
EP345678C,Battery-efficient drone propulsion,2019-07-21,China,Hiro Tanaka; Kenji Sato,DroneTech Inc
US123456A,Autonomous drone with obstacle avoidance,2019-07-21,Japan,Bob Johnson; Carla Brown,EuroDrones GmbH
EP345678C,Autonomous drone with obstacle avoidance,2018-05-10,USA,Dieter Schmidt; Emma Lange,Nippon Robotics
JP567890E,Battery-efficient drone propulsion,2020-03-15,China,Bob Johnson; Carla Brown,DroneTech Inc
US123456A,Autonomous drone with obstacle avoidance,2020-03-15,Japan,Bob Johnson; Carla Brown,Beijing Aero
EP345678C,Quadcopter navigation algorithm,2018-05-10,Japan,Dieter Schmidt; Emma Lange,EuroDrones GmbH
US234567B,Battery-efficient drone propulsion,2019-07-21,USA,Fang Li; Wei Zhang,DroneTech Inc
US123456A,Drone delivery system,2022-11-12,Japan,Fang Li; Wei Zhang,Beijing Aero
JP567890E,Drone delivery system,2019-07-21,USA,Bob Johnson; Carla Brown,SkyNav Corp
CN456789D,Autonomous drone with obstacle avoidance,2021-06-30,USA,Fang Li; Wei Zhang,SkyNav Corp
CN456789D,Autonomous drone with obstacle avoidance,2018-05-10,Japan,Fang Li; Wei Zhang,EuroDrones GmbH
EP345678C,Battery-efficient drone propulsion,2019-07-21,USA,Hiro Tanaka; Kenji Sato,Nippon Robotics
CN456789D,High-speed drone communication protocol,2019-07-21,Germany,Fang Li; Wei Zhang,DroneTech Inc
CN456789D,Quadcopter navigation algorithm,2022-11-12,Germany,Bob Johnson; Carla Brown,SkyNav Corp
JP567890E,Quadcopter navigation algorithm,2018-05-10,USA,Hiro Tanaka; Kenji Sato,SkyNav Corp
US234567B,High-speed drone communication protocol,2019-07-21,Germany,Bob Johnson; Carla Brown,SkyNav Corp
CN456789D,High-speed drone communication protocol,2019-07-21,Japan,Hiro Tanaka; Kenji Sato,EuroDrones GmbH
EP345678C,High-speed drone communication protocol,2021-06-30,Germany,Alice Smith; Bob Johnson,Beijing Aero
US234567B,High-speed drone communication protocol,2018-05-10,Germany,Bob Johnson; Carla Brown,SkyNav Corp
EP345678C,Autonomous drone with obstacle avoidance,2018-05-10,Germany,Fang Li; Wei Zhang,Beijing Aero
JP567890E,Autonomous drone with obstacle avoidance,2018-05-10,USA,Fang Li; Wei Zhang,Beijing Aero
CN456789D,Autonomous drone with obstacle avoidance,2019-07-21,Germany,Hiro Tanaka; Kenji Sato,DroneTech Inc
US234567B,Drone delivery system,2018-05-10,China,Dieter Schmidt; Emma Lange,DroneTech Inc
EP345678C,Battery-efficient drone propulsion,2021-06-30,Germany,Bob Johnson; Carla Brown,DroneTech Inc
EP345678C,Autonomous drone with obstacle avoidance,2019-07-21,Japan,Alice Smith; Bob Johnson,EuroDrones GmbH
US234567B,Quadcopter navigation algorithm,2022-11-12,Germany,Hiro Tanaka; Kenji Sato,Beijing Aero
CN456789D,Autonomous drone with obstacle avoidance,2018-05-10,Germany,Bob Johnson; Carla Brown,Beijing Aero
EP345678C,Quadcopter navigation algorithm,2022-11-12,China,Bob Johnson; Carla Brown,EuroDrones GmbH
CN456789D,Quadcopter navigation algorithm,2020-03-15,Japan,Fang Li; Wei Zhang,Beijing Aero
CN456789D,Quadcopter navigation algorithm,2019-07-21,China,Dieter Schmidt; Emma Lange,Nippon Robotics
US234567B,Autonomous drone with obstacle avoidance,2019-07-21,Japan,Bob Johnson; Carla Brown,Beijing Aero
CN456789D,High-speed drone communication protocol,2019-07-21,USA,Dieter Schmidt; Emma Lange,EuroDrones GmbH
US123456A,Autonomous drone with obstacle avoidance,2019-07-21,USA,Dieter Schmidt; Emma Lange,EuroDrones GmbH
US123456A,Battery-efficient drone propulsion,2021-06-30,Germany,Bob Johnson; Carla Brown,Nippon Robotics
US234567B,Drone delivery system,2020-03-15,Japan,Alice Smith; Bob Johnson,DroneTech Inc
US234567B,High-speed drone communication protocol,2021-06-30,USA,Fang Li; Wei Zhang,DroneTech Inc
EP345678C,Autonomous drone with obstacle avoidance,2021-06-30,Japan,Dieter Schmidt; Emma Lange,SkyNav Corp
CN456789D,High-speed drone communication protocol,2022-11-12,Germany,Alice Smith; Bob Johnson,Beijing Aero
CN456789D,Drone delivery system,2019-07-21,Germany,Alice Smith; Bob Johnson,SkyNav Corp
JP567890E,Autonomous drone with obstacle avoidance,2022-11-12,China,Dieter Schmidt; Emma Lange,Nippon Robotics
CN456789D,Drone delivery system,2020-03-15,Japan,Bob Johnson; Carla Brown,Nippon Robotics
US234567B,Drone delivery system,2020-03-15,Germany,Fang Li; Wei Zhang,Nippon Robotics
US123456A,Battery-efficient drone propulsion,2021-06-30,Germany,Dieter Schmidt; Emma Lange,Nippon Robotics
JP567890E,Autonomous drone with obstacle avoidance,2018-05-10,Germany,Dieter Schmidt; Emma Lange,Beijing Aero
JP567890E,Autonomous drone with obstacle avoidance,2019-07-21,Germany,Alice Smith; Bob Johnson,Beijing Aero
CN456789D,Battery-efficient drone propulsion,2019-07-21,USA,Dieter Schmidt; Emma Lange,Nippon Robotics
US123456A,Quadcopter navigation algorithm,2019-07-21,Japan,Alice Smith; Bob Johnson,Beijing Aero
CN456789D,Autonomous drone with obstacle avoidance,2020-03-15,USA,Alice Smith; Bob Johnson,EuroDrones GmbH
US123456A,Battery-efficient drone propulsion,2019-07-21,China,Bob Johnson; Carla Brown,EuroDrones GmbH
US123456A,Drone delivery system,2022-11-12,China,Dieter Schmidt; Emma Lange,Nippon Robotics
US123456A,Autonomous drone with obstacle avoidance,2020-03-15,China,Fang Li; Wei Zhang,Nippon Robotics
US234567B,Quadcopter navigation algorithm,2018-05-10,Japan,Alice Smith; Bob Johnson,Nippon Robotics
CN456789D,Drone delivery system,2021-06-30,China,Bob Johnson; Carla Brown,DroneTech Inc
US123456A,Autonomous drone with obstacle avoidance,2019-07-21,China,Bob Johnson; Carla Brown,DroneTech Inc
US234567B,Autonomous drone with obstacle avoidance,2022-11-12,Germany,Hiro Tanaka; Kenji Sato,Beijing Aero
JP567890E,High-speed drone communication protocol,2021-06-30,China,Fang Li; Wei Zhang,DroneTech Inc
EP345678C,Quadcopter navigation algorithm,2022-11-12,Germany,Hiro Tanaka; Kenji Sato,Nippon Robotics
US234567B,Battery-efficient drone propulsion,2021-06-30,Germany,Hiro Tanaka; Kenji Sato,EuroDrones GmbH
US123456A,Drone delivery system,2018-05-10,Japan,Dieter Schmidt; Emma Lange,Beijing Aero
CN456789D,High-speed drone communication protocol,2019-07-21,Germany,Bob Johnson; Carla Brown,DroneTech Inc
US234567B,High-speed drone communication protocol,2018-05-10,USA,Bob Johnson; Carla Brown,EuroDrones GmbH
JP567890E,Battery-efficient drone propulsion,2021-06-30,China,Dieter Schmidt; Emma Lange,Nippon Robotics
US234567B,High-speed drone communication protocol,2018-05-10,Germany,Dieter Schmidt; Emma Lange,Beijing Aero
CN456789D,Battery-efficient drone propulsion,2020-03-15,USA,Bob Johnson; Carla Brown,Beijing Aero
CN456789D,Drone delivery system,2018-05-10,USA,Fang Li; Wei Zhang,Nippon Robotics
JP567890E,Autonomous drone with obstacle avoidance,2018-05-10,USA,Fang Li; Wei Zhang,EuroDrones GmbH
EP345678C,Quadcopter navigation algorithm,2020-03-15,Japan,Alice Smith; Bob Johnson,Nippon Robotics
US123456A,High-speed drone communication protocol,2018-05-10,Germany,Bob Johnson; Carla Brown,DroneTech Inc
EP345678C,Drone delivery system,2021-06-30,USA,Dieter Schmidt; Emma Lange,EuroDrones GmbH
CN456789D,Quadcopter navigation algorithm,2018-05-10,Germany,Fang Li; Wei Zhang,Nippon Robotics
US234567B,Autonomous drone with obstacle avoidance,2018-05-10,USA,Dieter Schmidt; Emma Lange,EuroDrones GmbH
JP567890E,Quadcopter navigation algorithm,2019-07-21,Japan,Hiro Tanaka; Kenji Sato,EuroDrones GmbH
US234567B,Quadcopter navigation algorithm,2022-11-12,USA,Dieter Schmidt; Emma Lange,DroneTech Inc
JP567890E,Autonomous drone with obstacle avoidance,2022-11-12,Germany,Dieter Schmidt; Emma Lange,SkyNav Corp
US123456A,Autonomous drone with obstacle avoidance,2021-06-30,Germany,Fang Li; Wei Zhang,Beijing Aero
EP345678C,High-speed drone communication protocol,2020-03-15,China,Fang Li; Wei Zhang,Beijing Aero
US234567B,Autonomous drone with obstacle avoidance,2022-11-12,China,Hiro Tanaka; Kenji Sato,DroneTech Inc
US123456A,High-speed drone communication protocol,2022-11-12,Germany,Alice Smith; Bob Johnson,DroneTech Inc
EP345678C,Quadcopter navigation algorithm,2018-05-10,USA,Alice Smith; Bob Johnson,SkyNav Corp
CN456789D,High-speed drone communication protocol,2020-03-15,Germany,Dieter Schmidt; Emma Lange,Nippon Robotics
JP567890E,Battery-efficient drone propulsion,2019-07-21,Japan,Fang Li; Wei Zhang,Beijing Aero
JP567890E,Drone delivery system,2022-11-12,China,Alice Smith; Bob Johnson,DroneTech Inc
US234567B,Battery-efficient drone propulsion,2021-06-30,Japan,Alice Smith; Bob Johnson,Nippon Robotics
EP345678C,Autonomous drone with obstacle avoidance,2018-05-10,Japan,Fang Li; Wei Zhang,DroneTech Inc
JP567890E,Battery-efficient drone propulsion,2021-06-30,China,Dieter Schmidt; Emma Lange,DroneTech Inc
EP345678C,Autonomous drone with obstacle avoidance,2021-06-30,Japan,Dieter Schmidt; Emma Lange,Nippon Robotics
CN456789D,Battery-efficient drone propulsion,2021-06-30,Japan,Bob Johnson; Carla Brown,Beijing Aero
US123456A,Quadcopter navigation algorithm,2022-11-12,Germany,Hiro Tanaka; Kenji Sato,DroneTech Inc
EP345678C,Autonomous drone with obstacle avoidance,2019-07-21,Japan,Dieter Schmidt; Emma Lange,Nippon Robotics
US234567B,Drone delivery system,2018-05-10,USA,Hiro Tanaka; Kenji Sato,Beijing Aero
CN456789D,Autonomous drone with obstacle avoidance,2019-07-21,China,Fang Li; Wei Zhang,SkyNav Corp
JP567890E,High-speed drone communication protocol,2021-06-30,Germany,Alice Smith; Bob Johnson,Nippon Robotics
EP345678C,Autonomous drone with obstacle avoidance,2022-11-12,China,Bob Johnson; Carla Brown,Nippon Robotics
JP567890E,High-speed drone communication protocol,2022-11-12,Japan,Fang Li; Wei Zhang,Nippon Robotics
JP567890E,Drone delivery system,2021-06-30,USA,Dieter Schmidt; Emma Lange,EuroDrones GmbH
US234567B,Quadcopter navigation algorithm,2021-06-30,Japan,Bob Johnson; Carla Brown,Nippon Robotics
JP567890E,High-speed drone communication protocol,2020-03-15,USA,Alice Smith; Bob Johnson,DroneTech Inc
CN456789D,Quadcopter navigation algorithm,2021-06-30,China,Dieter Schmidt; Emma Lange,Nippon Robotics
EP345678C,Quadcopter navigation algorithm,2018-05-10,USA,Bob Johnson; Carla Brown,EuroDrones GmbH
CN456789D,Drone delivery system,2018-05-10,Japan,Fang Li; Wei Zhang,EuroDrones GmbH
US234567B,High-speed drone communication protocol,2022-11-12,Japan,Fang Li; Wei Zhang,Beijing Aero
US234567B,Drone delivery system,2018-05-10,USA,Hiro Tanaka; Kenji Sato,EuroDrones GmbH
JP567890E,Autonomous drone with obstacle avoidance,2018-05-10,USA,Dieter Schmidt; Emma Lange,SkyNav Corp
US234567B,Autonomous drone with obstacle avoidance,2020-03-15,Germany,Hiro Tanaka; Kenji Sato,EuroDrones GmbH
US123456A,Drone delivery system,2021-06-30,Germany,Bob Johnson; Carla Brown,SkyNav Corp
CN456789D,Autonomous drone with obstacle avoidance,2019-07-21,China,Alice Smith; Bob Johnson,DroneTech Inc
US123456A,Drone delivery system,2018-05-10,Germany,Hiro Tanaka; Kenji Sato,EuroDrones GmbH
JP567890E,Quadcopter navigation algorithm,2020-03-15,China,Hiro Tanaka; Kenji Sato,SkyNav Corp
US234567B,High-speed drone communication protocol,2020-03-15,Japan,Dieter Schmidt; Emma Lange,SkyNav Corp
US123456A,Autonomous drone with obstacle avoidance,2018-05-10,Germany,Fang Li; Wei Zhang,DroneTech Inc
EP345678C,Quadcopter navigation algorithm,2022-11-12,Germany,Bob Johnson; Carla Brown,Beijing Aero
JP567890E,Autonomous drone with obstacle avoidance,2021-06-30,Germany,Dieter Schmidt; Emma Lange,SkyNav Corp
CN456789D,Quadcopter navigation algorithm,2021-06-30,USA,Alice Smith; Bob Johnson,EuroDrones GmbH
US123456A,High-speed drone communication protocol,2022-11-12,Germany,Hiro Tanaka; Kenji Sato,SkyNav Corp
EP345678C,Autonomous drone with obstacle avoidance,2020-03-15,USA,Alice Smith; Bob Johnson,EuroDrones GmbH
CN456789D,Quadcopter navigation algorithm,2020-03-15,China,Alice Smith; Bob Johnson,Nippon Robotics
US234567B,Drone delivery system,2018-05-10,Germany,Bob Johnson; Carla Brown,Nippon Robotics
JP567890E,Quadcopter navigation algorithm,2019-07-21,Japan,Bob Johnson; Carla Brown,Beijing Aero
US234567B,Drone delivery system,2019-07-21,Japan,Dieter Schmidt; Emma Lange,SkyNav Corp
US123456A,High-speed drone communication protocol,2022-11-12,USA,Bob Johnson; Carla Brown,EuroDrones GmbH
US234567B,Drone delivery system,2022-11-12,Germany,Hiro Tanaka; Kenji Sato,DroneTech Inc
CN456789D,Battery-efficient drone propulsion,2022-11-12,Japan,Hiro Tanaka; Kenji Sato,Beijing Aero
JP567890E,Autonomous drone with obstacle avoidance,2019-07-21,USA,Alice Smith; Bob Johnson,Nippon Robotics
JP567890E,Drone delivery system,2021-06-30,China,Hiro Tanaka; Kenji Sato,SkyNav Corp
JP567890E,Quadcopter navigation algorithm,2022-11-12,USA,Alice Smith; Bob Johnson,EuroDrones GmbH
US123456A,Quadcopter navigation algorithm,2018-05-10,USA,Fang Li; Wei Zhang,EuroDrones GmbH
US123456A,Quadcopter navigation algorithm,2022-11-12,China,Dieter Schmidt; Emma Lange,EuroDrones GmbH
JP567890E,Battery-efficient drone propulsion,2019-07-21,Germany,Fang Li; Wei Zhang,Beijing Aero
CN456789D,Battery-efficient drone propulsion,2020-03-15,USA,Dieter Schmidt; Emma Lange,DroneTech Inc
US234567B,Drone delivery system,2022-11-12,Japan,Alice Smith; Bob Johnson,Nippon Robotics
US123456A,Autonomous drone with obstacle avoidance,2021-06-30,Japan,Alice Smith; Bob Johnson,Beijing Aero
US123456A,Quadcopter navigation algorithm,2018-05-10,Germany,Bob Johnson; Carla Brown,Beijing Aero
US234567B,Battery-efficient drone propulsion,2022-11-12,USA,Dieter Schmidt; Emma Lange,Beijing Aero
EP345678C,Quadcopter navigation algorithm,2021-06-30,Germany,Hiro Tanaka; Kenji Sato,EuroDrones GmbH
US234567B,Quadcopter navigation algorithm,2018-05-10,USA,Dieter Schmidt; Emma Lange,SkyNav Corp
US123456A,Battery-efficient drone propulsion,2018-05-10,China,Fang Li; Wei Zhang,EuroDrones GmbH
US123456A,Battery-efficient drone propulsion,2019-07-21,China,Fang Li; Wei Zhang,DroneTech Inc
JP567890E,Battery-efficient drone propulsion,2022-11-12,Japan,Bob Johnson; Carla Brown,EuroDrones GmbH
US234567B,High-speed drone communication protocol,2018-05-10,USA,Bob Johnson; Carla Brown,SkyNav Corp
US234567B,High-speed drone communication protocol,2022-11-12,Germany,Alice Smith; Bob Johnson,DroneTech Inc
EP345678C,Autonomous drone with obstacle avoidance,2018-05-10,China,Alice Smith; Bob Johnson,Beijing Aero
JP567890E,Quadcopter navigation algorithm,2021-06-30,USA,Fang Li; Wei Zhang,EuroDrones GmbH
CN456789D,Drone delivery system,2018-05-10,Germany,Dieter Schmidt; Emma Lange,Nippon Robotics
US234567B,Quadcopter navigation algorithm,2020-03-15,Japan,Dieter Schmidt; Emma Lange,SkyNav Corp
US234567B,Drone delivery system,2018-05-10,Germany,Dieter Schmidt; Emma Lange,SkyNav Corp
CN456789D,High-speed drone communication protocol,2021-06-30,China,Fang Li; Wei Zhang,Nippon Robotics
US123456A,Autonomous drone with obstacle avoidance,2018-05-10,Japan,Bob Johnson; Carla Brown,SkyNav Corp
US123456A,Drone delivery system,2020-03-15,Japan,Dieter Schmidt; Emma Lange,DroneTech Inc
EP345678C,Battery-efficient drone propulsion,2020-03-15,Germany,Alice Smith; Bob Johnson,Beijing Aero
EP345678C,Quadcopter navigation algorithm,2018-05-10,Japan,Hiro Tanaka; Kenji Sato,Nippon Robotics
US234567B,Battery-efficient drone propulsion,2018-05-10,USA,Dieter Schmidt; Emma Lange,Beijing Aero
EP345678C,Quadcopter navigation algorithm,2018-05-10,Japan,Fang Li; Wei Zhang,Nippon Robotics
US123456A,Battery-efficient drone propulsion,2018-05-10,Japan,Hiro Tanaka; Kenji Sato,EuroDrones GmbH
US234567B,Autonomous drone with obstacle avoidance,2019-07-21,Japan,Fang Li; Wei Zhang,Nippon Robotics
EP345678C,High-speed drone communication protocol,2020-03-15,Japan,Alice Smith; Bob Johnson,SkyNav Corp
US123456A,Quadcopter navigation algorithm,2019-07-21,Japan,Bob Johnson; Carla Brown,EuroDrones GmbH
CN456789D,Drone delivery system,2020-03-15,China,Hiro Tanaka; Kenji Sato,EuroDrones GmbH
EP345678C,Quadcopter navigation algorithm,2022-11-12,Germany,Dieter Schmidt; Emma Lange,DroneTech Inc
US123456A,Autonomous drone with obstacle avoidance,2021-06-30,Germany,Dieter Schmidt; Emma Lange,DroneTech Inc
EP345678C,Battery-efficient drone propulsion,2022-11-12,Germany,Dieter Schmidt; Emma Lange,Nippon Robotics
EP345678C,Battery-efficient drone propulsion,2021-06-30,China,Dieter Schmidt; Emma Lange,Beijing Aero
EP345678C,Autonomous drone with obstacle avoidance,2019-07-21,China,Dieter Schmidt; Emma Lange,EuroDrones GmbH
CN456789D,High-speed drone communication protocol,2019-07-21,China,Fang Li; Wei Zhang,EuroDrones GmbH
US234567B,Quadcopter navigation algorithm,2018-05-10,China,Bob Johnson; Carla Brown,DroneTech Inc
CN456789D,Autonomous drone with obstacle avoidance,2018-05-10,USA,Alice Smith; Bob Johnson,Nippon Robotics
US234567B,Drone delivery system,2020-03-15,Japan,Fang Li; Wei Zhang,Beijing Aero
US123456A,Battery-efficient drone propulsion,2022-11-12,China,Hiro Tanaka; Kenji Sato,Nippon Robotics
US123456A,Quadcopter navigation algorithm,2021-06-30,USA,Dieter Schmidt; Emma Lange,EuroDrones GmbH
CN456789D,Battery-efficient drone propulsion,2021-06-30,USA,Dieter Schmidt; Emma Lange,EuroDrones GmbH
US234567B,Drone delivery system,2022-11-12,Germany,Dieter Schmidt; Emma Lange,SkyNav Corp
US123456A,Quadcopter navigation algorithm,2018-05-10,Germany,Hiro Tanaka; Kenji Sato,EuroDrones GmbH
CN456789D,Quadcopter navigation algorithm,2019-07-21,USA,Fang Li; Wei Zhang,SkyNav Corp
US234567B,Autonomous drone with obstacle avoidance,2018-05-10,Japan,Bob Johnson; Carla Brown,EuroDrones GmbH
EP345678C,Battery-efficient drone propulsion,2018-05-10,USA,Dieter Schmidt; Emma Lange,DroneTech Inc
JP567890E,Quadcopter navigation algorithm,2019-07-21,Japan,Dieter Schmidt; Emma Lange,Nippon Robotics
JP567890E,Quadcopter navigation algorithm,2019-07-21,USA,Dieter Schmidt; Emma Lange,DroneTech Inc
EP345678C,Battery-efficient drone propulsion,2022-11-12,Germany,Fang Li; Wei Zhang,Beijing Aero
JP567890E,Autonomous drone with obstacle avoidance,2018-05-10,Germany,Hiro Tanaka; Kenji Sato,Nippon Robotics
EP345678C,Battery-efficient drone propulsion,2022-11-12,Japan,Dieter Schmidt; Emma Lange,Nippon Robotics
CN456789D,High-speed drone communication protocol,2021-06-30,Germany,Hiro Tanaka; Kenji Sato,Beijing Aero
